-249 , 7 , 36
-188 , -74 , -25
-498 , 7 , 17
-44 , -6 , 10
-93 , -3 , 12
342 , 511 , 375
-129 , 371 , 245
10 , 119 , 127
-34 , 151 , 81
-137 , 322 , 70
-69 , 226 , 52
-155 , 80 , 129
-198 , 40 , 132
-141 , 125 , 104
-185 , 164 , 123
-146 , 164 , 134
-147 , 164 , 134
-136 , 206 , 79
-145 , 186 , 84
-131 , 194 , 94
-131 , 189 , 103
-133 , 187 , 104
-134 , 180 , 112
-130 , 189 , 101
-133 , 187 , 107
-131 , 188 , 104
-132 , 185 , 107
-133 , 189 , 99
-133 , 184 , 105
-132 , 187 , 101
-132 , 191 , 94
-132 , 188 , 101
-132 , 190 , 100
-130 , 188 , 107
-131 , 184 , 110
-130 , 185 , 109
-130 , 188 , 108
-129 , 186 , 109
-130 , 186 , 113
-129 , 189 , 108
-131 , 187 , 107
-131 , 188 , 105
-130 , 189 , 104
-132 , 189 , 100
-130 , 186 , 105
-130 , 187 , 110
-129 , 188 , 107
-130 , 183 , 111
-129 , 189 , 109
-129 , 187 , 110
-128 , 187 , 111
-128 , 187 , 111
-129 , 191 , 107
-123 , 186 , 126
-130 , 194 , 87
-120 , 199 , 100
-119 , 198 , 103
---------------------------
-260 , 16 , 41
-271 , 15 , 53
-258 , -22 , 38
-242 , -22 , 43
-254 , 52 , 0
-236 , 69 , 9
-245 , 32 , 45
-233 , -4 , 34
-243 , 6 , 28
-243 , -2 , 33
-254 , -12 , 36
-247 , -10 , 20
-250 , 15 , 31
-231 , 16 , 11
-234 , -9 , 18
-236 , 5 , 12
-247 , 6 , 9
-238 , 8 , 8
-203 , 7 , 6
-162 , 0 , 12
-217 , -132 , 7
-454 , -146 , 17
-139 , -119 , 60
42 , -20 , 28
48 , -31 , -5
98 , -126 , 51
-73 , -240 , 159
-58 , -184 , 157
-46 , -246 , 67
-30 , -250 , 80
-41 , -242 , 70
-39 , -254 , 74
-39 , -249 , 72
-38 , -250 , 71
-37 , -248 , 73
-38 , -248 , 74
-36 , -250 , 70
-36 , -248 , 72
-36 , -249 , 70
-35 , -249 , 71
-35 , -250 , 72
-34 , -250 , 71
-33 , -250 , 71
-33 , -250 , 69
-34 , -250 , 69
-34 , -249 , 71
-33 , -251 , 69
-------------------------
194 , -104 , -4
-228 , -72 , -45
-227 , -78 , -60
-134 , -43 , -78
-129 , -59 , -87
-59 , -52 , 7
116 , -356 , -303
157 , -90 , -206
449 , 511 , 237
113 , -39 , 198
-66 , -86 , 271
-146 , 28 , 181
-63 , 126 , 231
-102 , 116 , 206
-106 , 120 , 186
-45 , 79 , 226
-39 , 32 , 278
10 , 80 , 232
30 , 71 , 246
42 , 94 , 252
26 , 97 , 185
-2 , 103 , 230
-3 , 136 , 204
-24 , 132 , 193
-34 , 129 , 201
-38 , 168 , 174
-48 , 191 , 172
-31 , 175 , 188
-30 , 182 , 179
-50 , 160 , 204
-33 , 152 , 162
-68 , 147 , 215
-70 , 148 , 217
-53 , 184 , 154
-56 , 205 , 185
-31 , 183 , 161
-33 , 195 , 180
-32 , 177 , 178
-28 , 170 , 217
-33 , 168 , 185
-37 , 178 , 193
-37 , 170 , 178
-35 , 177 , 185
-47 , 163 , 184
-37 , 159 , 204
10 , 213 , 142
-13 , 248 , 85
-29 , 235 , 112
-37 , 235 , 87
-36 , 226 , 89
-47 , 235 , 108
-61 , 220 , 115
-54 , 218 , 104
-50 , 256 , 85
-91 , 256 , 92
-56 , 222 , 73
-------------------------------------
-271 , -33 , -57
-255 , -21 , -59
-265 , 54 , -14
-234 , 81 , -19
-229 , 22 , -89
-240 , -12 , -85
-201 , 22 , -108
-255 , -1 , -69
-255 , -16 , -44
-234 , -22 , -46
-231 , -15 , -30
-250 , 34 , -95
-237 , 0 , -76
-234 , 5 , -78
-241 , 3 , -61
-243 , -6 , -51
-240 , -23 , -46
-244 , -24 , -48
-193 , -41 , -50
-204 , -34 , -54
77 , -87 , -13
511 , -512 , -512
291 , -413 , -318
-94 , -174 , -191
-34 , -95 , -232
-27 , -99 , -234
-11 , -31 , -242
17 , -35 , -251
4 , -37 , -241
2 , -35 , -238
2 , -34 , -243
2 , -34 , -243
1 , -34 , -241
1 , -34 , -241
2 , -33 , -242
1 , -34 , -241
2 , -30 , -241
2 , -33 , -239
14 , -17 , -244
16 , -19 , -249
12 , -22 , -247
12 , -23 , -244
13 , -24 , -242
13 , -23 , -243
11 , -23 , -244
14 , -25 , -243
-1 , -30 , -229
2 , -25 , -240
7 , -25 , -243
----------------------------
-168 , -77 , 178
-168 , -70 , 181
-171 , -75 , 185
-163 , -75 , 153
-150 , -38 , 146
-274 , -125 , 317
-258 , -30 , 142
-181 , -8 , 92
-204 , -21 , 86
-204 , -34 , 41
-186 , -27 , 38
-218 , 50 , 53
-252 , 77 , 78
-301 , -4 , 43
-319 , -31 , 19
-233 , -48 , 10
-245 , -34 , 0
-217 , -33 , 21
-198 , -14 , 18
416 , 511 , 511
-169 , 244 , -452
-80 , -76 , -200
66 , -82 , -286
12 , -47 , -244
-3 , -50 , -277
13 , -39 , -257
15 , -34 , -234
7 , -39 , -239
8 , -41 , -243
7 , -40 , -241
6 , -40 , -242
8 , -39 , -242
8 , -40 , -241
7 , -38 , -241
7 , -38 , -242
7 , -40 , -241
8 , -39 , -242
15 , -34 , -243
21 , -32 , -247
59 , -59 , -238
65 , -54 , -234
92 , -50 , -221
95 , -63 , -229
96 , -52 , -227
94 , -56 , -221
77 , -40 , -228
78 , -38 , -231
77 , -40 , -228
78 , -38 , -228
68 , -35 , -232
67 , -36 , -233
63 , -37 , -234
63 , -37 , -231
64 , -37 , -233
64 , -38 , -233
49 , -36 , -239
52 , -38 , -236
46 , -36 , -234
44 , -39 , -230
---------------------------------------------------
